STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,PM05N,PM1N,PM25N,PM10N,Weather,WindSpeed,WindDirection,e-source-type,e-source-distance(km),se-source-type,se-source-distance(km),s-source-type,s-source-distance(km),sw-source-type,sw-source-distance(km),w-source-type,w-source-distance(km),nw-source-type,nw-source-distance(km),n-source-type,n-source-distance(km),ne-source-type,ne-source-distance(km),heating season
XH808A016091800673,416.47,976.8,253.4,1485.37,19.17,20.03,29.33,69.87,2017/8/5 17:00,1832.63,743.87,145.8,11.5,6,3.1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,423.13,1028.5,215.97,1551.17,29.33,30.73,29.77,71.73,2017/8/5 18:00,2721.7,1163.6,217.9,15.97,6,2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,386.3,1031.5,136.3,1523.43,31.6,33.23,29,75.53,2017/8/5 19:00,2866.03,1231.9,232.63,16.27,6,1.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,385.27,979.33,132.87,1439.53,30.2,32.3,28.33,79.07,2017/8/5 20:00,2766.9,1186.23,233.87,18.83,6,0.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,349.87,918.07,256.83,1330.7,26.1,27.2,27.2,82.3,2017/8/5 21:00,2383.47,1023.6,201.6,15.63,6,0.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,351.77,901.13,288.13,1273.87,31.27,32.33,27,83.27,2017/8/5 22:00,2804.63,1228.77,239.2,17.27,6,2.4,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,344.13,909.3,297.23,1276.67,38.33,39.8,27,83.27,2017/8/5 23:00,3305.73,1489.17,293.8,21.5,6,0.9,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,359.3,830.37,409.63,1167.33,44.93,46.93,27,83.4,2017/8/6 0:00,3763.97,1719.83,348.07,24.63,6,0.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,351.8,808.3,447.67,1109.53,45.17,46.57,27,83.93,2017/8/6 1:00,3782.13,1757,349.1,21.73,6,1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,351.6,785.6,439.33,1067.3,52.07,54.53,26.9,84.53,2017/8/6 2:00,4214.8,1993.83,409.33,28.8,6,1.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,462,744.03,497.27,1045.17,70.93,73.83,26,86.87,2017/8/6 3:00,5423.67,2658.4,569.07,38.33,6,1.9,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,426.83,713,574.8,982.6,80.4,84.9,26,89.7,2017/8/6 4:00,5907.77,2933.9,653.37,46.53,6,0.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,387,684.97,687.93,903.6,77.27,81.33,26,89.2,2017/8/6 5:00,5630.43,2827.07,630.73,44,6,1.1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,416.27,658.83,826.03,915.43,90.53,95.87,26,90.8,2017/8/6 6:00,6399.8,3272.23,749.63,55.87,6,0.1,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,429.1,657.4,779.93,930.13,94,99.33,26.33,90.93,2017/8/6 7:00,6760.1,3415.9,765.87,54.9,2,1.4,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,407,743.73,664.67,1108.63,86.03,90.9,27.33,88.23,2017/8/6 8:00,6333.93,3162.97,693.13,50.27,2,2.3,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,368.87,955.97,462.1,1395.4,55.3,57.97,29.7,74.53,2017/8/6 9:00,4385.9,2062.53,418.03,27.77,2,2.9,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,335.37,1089.77,211.4,1585.03,39.63,41.43,32.6,63.2,2017/8/6 10:00,3196.23,1452.73,285.4,17.93,2,3.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,320.07,1144.5,60.6,1681.37,38.87,40.8,32.93,60.8,2017/8/6 11:00,3168.03,1419.47,286.03,18.73,2,2.7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,318.1,1225.57,25.83,1786.83,51.93,55.13,34.4,57.97,2017/8/6 12:00,4145.63,1912.13,376.07,24.07,2,2.5,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,313.1,1318.03,26.2,1879.33,62.43,65.87,35.2,58.23,2017/8/6 13:00,4863.37,2289.57,450.13,27.73,2,2.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,306.4,1414.37,23.13,2041.07,65.77,68,36.53,56.53,2017/8/6 14:00,5164.93,2449.73,483.83,27.6,2,2.7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,294.1,1424.37,22.77,2063.73,44,45.57,37,53.97,2017/8/6 15:00,3777,1701,325.57,22.03,2,3.5,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,265,1400,22.57,1993.63,15.27,15.67,38,45.3,2017/8/6 16:00,1586.8,627.4,116.63,9.13,2,4,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,260.7,1344,22.77,1828.63,13.9,14.27,36.77,47.33,2017/8/6 17:00,1418.73,559.17,105.83,8,2,3.9,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,275.53,1365.63,23.03,1919.97,12.37,12.63,34.77,51.63,2017/8/6 18:00,1205.97,464.3,92.53,8.43,2,3.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,292.53,1382.43,22.73,1927.57,21.97,22.5,33.67,58.8,2017/8/6 19:00,1979.6,817.07,156.87,10.73,2,1.7,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,315.67,1277.9,37.2,1809.57,29.17,30.8,32.67,64.57,2017/8/6 20:00,2580.17,1084.37,206.87,16.57,2,1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,337.47,1233.77,39,1801.77,38.6,41.2,31.93,67.23,2017/8/6 21:00,3290.23,1420.53,275.63,21.97,2,1.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,334.6,1211.7,36.73,1773.6,40.03,42.03,31,69.57,2017/8/6 22:00,3567.47,1535.43,287.97,20.17,2,0.8,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,350.03,1098.43,164.77,1642.57,43.6,46.73,30.53,70.37,2017/8/6 23:00,3813.53,1663.7,320.97,26.57,2,2.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,338.77,1016.57,267.8,1439.87,48.17,50.57,29.73,71.2,2017/8/7 0:00,4260.23,1860.33,344.17,22.93,2,0.2,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,334.27,955.03,370.17,1333.1,38.1,39.9,29,70.53,2017/8/7 1:00,3496.7,1504,273.57,18.4,2,3,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,374.8,864.17,519.73,1205.63,37.23,39.2,29,70.2,2017/8/7 2:00,3383,1456.3,274.2,19.6,2,1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,535.83,813.03,589.1,1175.93,57.23,60.87,28.4,75.87,2017/8/7 3:00,4770.37,2185.63,444.57,33.77,2,0.9,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,530.27,769.27,691.13,1117.3,65.27,68.3,27.17,79.33,2017/8/7 4:00,5397.77,2534.97,497.27,33.1,,,,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,737.87,714.8,831,1137.63,69.3,72.2,27,80.53,2017/8/7 5:00,5689.23,2635.47,525.43,36.53,,,,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,683.27,703.53,716.37,1156.3,60.97,64,27,78.67,2017/8/7 6:00,4996.1,2291.97,467.43,34.93,2,0,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,786.4,699.43,779.93,1194.93,63.27,66.67,27.27,77.53,2017/8/7 7:00,5204.5,2425.07,493.83,35.97,1,1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,823.17,688.63,823.3,1235.77,71.23,75.93,28.23,77.53,2017/8/7 8:00,5715.43,2680.13,551.87,42.8,1,2.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,561.27,825.07,697.37,1462.83,29.2,32.2,31.7,60.97,2017/8/7 9:00,2424.87,1061.27,234.7,22.9,1,1.8,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,481.17,884.3,578.33,1570.9,22.4,24.73,33.87,54.57,2017/8/7 10:00,1921.23,817.5,179.5,20.03,1,2.2,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,468.8,982.9,488.23,1692,15.67,16.67,35.5,47.83,2017/8/7 11:00,1432.7,582.73,129.53,14.13,1,1.6,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,502.4,1060.13,348.33,1768.8,21.2,22.93,35.87,47.5,2017/8/7 12:00,1914.17,804.53,169.67,17.43,1,1.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,452.33,1098.3,215.17,1805.93,19.67,20.93,34.5,50.73,2017/8/7 13:00,1801.13,745.97,153.7,14.8,1,2,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,370.77,1239.63,41.23,2035.8,13.47,14.07,36.17,47.37,2017/8/7 14:00,1306.67,502.97,109.2,10.63,1,2.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,318.47,1282.87,23.23,2056.37,8.57,9.27,37.23,42.3,2017/8/7 15:00,911.57,320.4,72.43,8.73,1,2.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,286,1293.43,22.53,2051.37,6.4,6.6,38,40.23,2017/8/7 16:00,767.37,254.53,55.97,7.13,1,1.7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,295.3,1305.23,23.03,1985.4,9.2,9.57,36.07,45.6,2017/8/7 17:00,989.8,366.03,75.97,7.33,1,3.4,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,328.07,1254.7,23,1892.07,21.93,22.9,33.37,59.8,2017/8/7 18:00,1944.77,808.4,157.93,11.73,1,3.9,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,336.2,1161.1,36.63,1742.1,23.8,25,31.47,68.8,2017/8/7 19:00,2215.7,928,175.83,13.77,1,3.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,365.73,1085.8,111.3,1656.87,22.53,23.5,30.1,70.4,2017/8/7 20:00,2104.37,868.53,169.5,13.5,1,1.3,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,372.03,1013.77,269.37,1537.87,15.43,15.73,30,67.6,2017/8/7 21:00,1566.03,612.73,117.4,8.83,1,1.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,368.9,932.67,311.4,1376.53,14.97,15.67,29.17,70.1,2017/8/7 22:00,1495.63,596.33,119.67,10.5,1,1.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,345.43,898.8,362.8,1274.7,15.67,16,29,73.4,2017/8/7 23:00,1567.67,613.23,117.4,8.57,1,1.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,368.03,881.93,410.4,1259.13,15.77,16.17,29,75.6,2017/8/8 0:00,1621.87,641.33,121.77,9,1,1.3,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,362.9,874.33,381.67,1218.27,19.9,21.4,28.37,78,2017/8/8 1:00,1739.43,737,167.33,15.6,1,1.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,362.2,867.13,446.1,1216.47,21.37,22.8,28,78.2,2017/8/8 2:00,1963.27,823.03,172.03,14.97,1,0.2,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,371.97,781.7,492.47,1075.3,28.93,30.9,28,79.1,2017/8/8 3:00,2564.83,1106.13,230.5,19.37,1,1.1,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,375.6,767.1,531.7,1065.47,32.87,35.3,28,79.87,2017/8/8 4:00,2944.77,1283.67,258.07,22.87,1,0.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,399.67,719.13,592,987.23,38.47,40.3,28,80.63,2017/8/8 5:00,3450.8,1496.33,290.1,23.4,1,0.7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,416.37,676.03,634.03,923.3,42.9,45.43,27.53,82.9,2017/8/8 6:00,3826.03,1660.9,325.3,26.57,1,0.8,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,438.33,696.07,600.13,994.87,45.97,48.4,27.53,83.77,2017/8/8 7:00,4039.53,1788.73,348.2,28.43,2,0.1,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,418.47,836.8,493.53,1244.87,38.4,40.3,28.8,79.83,2017/8/8 8:00,3262.53,1451.63,285.63,20.4,2,0.8,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,470.33,1004.77,412.4,1591.97,43.4,46,31.93,69.6,2017/8/8 9:00,3568.8,1609.83,318.53,22,2,2.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,450.23,1100.4,288.17,1713.23,41.57,44.6,34.2,61.7,2017/8/8 10:00,3419.03,1529.37,310.63,22.5,2,1.8,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,417.93,1381.43,40.1,2171.03,28.5,29.6,35.97,51.37,2017/8/8 11:00,2627.67,1104.73,211.03,13.03,2,2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,405.83,1413.83,22.83,2202.37,28.43,29.4,36.77,49.47,2017/8/8 12:00,2744.8,1137.5,200.87,12.3,2,2.7,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,368.43,1506.97,22.5,2308.03,26.4,26.93,37.03,47.8,2017/8/8 13:00,2595.7,1058.73,184.53,11.53,2,3.1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,327.27,1517.9,22.9,2336.33,18.67,19,38,44.9,2017/8/8 14:00,1959.4,766.4,135.43,9.43,2,4.3,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,333.37,1577.47,22.73,2465.9,32.33,32.7,37.73,49.43,2017/8/8 15:00,3208.2,1333.4,231.47,13.8,2,3,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,328.57,1454.97,22.83,2255.33,28.47,29.47,36.1,49.7,2017/8/8 16:00,2690.63,1120.33,200.93,13.27,2,3.7,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,348.47,1332.1,30.4,2016.67,22.57,23.17,35.37,50.8,2017/8/8 17:00,2180.37,867.53,159.3,10.43,6,4.8,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,317.6,1190.97,27.73,1743,16.33,16.67,32.77,58.27,2017/8/8 18:00,1636.4,632.67,117.43,8.4,6,3.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,319.53,1182.47,73.8,1773.47,13.03,13.57,31.9,55.8,2017/8/8 19:00,1393.7,525.87,96.27,9.87,6,2.4,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,369.87,1055.73,202.97,1553.23,13.67,15.5,30.77,52.97,2017/8/8 20:00,1342.37,526.73,121.67,18.8,6,1.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,434.1,994.67,270.83,1495.63,13.83,15.2,30,55.67,2017/8/8 21:00,1390.93,533.4,112,14.87,6,3.1,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,512.43,930.83,333.67,1410.17,17.8,19.4,28.97,61.9,2017/8/8 22:00,1737.47,703.83,146.13,16.03,6,1.4,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,781.4,817.83,557.23,1360.8,33.4,35.83,28,68.53,2017/8/8 23:00,2993.8,1281.17,258.97,22.83,6,2.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,848.63,751.2,735.27,1328.9,78.77,81.93,27,75.33,2017/8/9 0:00,6695.23,3044.53,580.7,37.17,6,2.1,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,565.67,753.1,475.2,1250.73,41.27,43.03,26.2,75.23,2017/8/9 1:00,3670.87,1619.23,311,24.67,6,2.4,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,357.13,764.07,287.67,1127.57,22.87,22.87,23.47,88.77,2017/8/9 2:00,2366.17,963.77,157.53,8.17,6,2,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,356.5,761.37,232.6,1171.33,23,23.07,22.27,94.13,2017/8/9 3:00,2348.97,985.13,170.2,8.13,6,1.6,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,353.27,799.13,229.27,1216.2,24.03,24.13,22,95.37,2017/8/9 4:00,2335.9,1003.43,177,8.83,6,2.7,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,347.57,759.33,285.63,1180.07,14.13,14.17,22,94.07,2017/8/9 5:00,1492.57,590.6,100.83,4.17,6,2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,348.8,782.87,195.87,1164.87,15.47,15.53,22,94.83,2017/8/9 6:00,1616.23,652.87,113.17,6.03,6,1.6,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,359.53,735.8,276.03,1153.8,16.2,16.43,22,96,2017/8/9 7:00,1646.47,689.9,122.47,6.87,9,1.6,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,387.37,732.43,304.3,1148.13,33.47,33.63,22,96.13,2017/8/9 8:00,2878.97,1325.53,260.8,13.63,9,0.8,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,402.67,789.9,301.03,1241.57,36.43,36.9,22.93,92.87,2017/8/9 9:00,3149.7,1444.57,281.67,18.57,9,1,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,405.7,857.5,222.43,1330.7,26.8,27.1,24.37,84.97,2017/8/9 10:00,2440.87,1073.97,201.73,12.77,9,1.2,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,432.2,933.1,183.97,1472.4,21.8,22.1,26.13,77,2017/8/9 11:00,2057.73,871.67,163.83,10.47,7,0.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,420.57,932.93,165.07,1422.3,20.57,21.33,27,73.47,2017/8/9 12:00,1945.7,815.13,158.13,12,7,1.6,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,404.8,993.37,96.17,1538.43,19.77,20.47,28.1,69.83,2017/8/9 13:00,1882.57,774.2,150.17,10.03,7,1.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,376.8,1072.83,44.63,1629.5,19.83,20.1,30.63,61.87,2017/8/9 14:00,2004.13,779.4,136.8,8.33,7,2.8,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,419.43,1129.47,27.03,1708.67,19.5,20.07,31.97,58.2,2017/8/9 15:00,1893.83,745.23,137.4,9.63,7,2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,428.53,1160.63,24.93,1794.8,28.23,29.23,32.73,56.87,2017/8/9 16:00,2486.6,1040.07,200.77,12.2,7,2.4,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,449.6,1183.27,23.9,1815.33,25.63,26.4,32.27,58.93,2017/8/9 17:00,2345.3,950.13,177.87,11.47,7,2.6,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,378.4,1072.07,26.5,1602.73,13.57,13.83,29.97,64.3,2017/8/9 18:00,1546.17,532.93,100.9,7.2,7,1.3,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,352.57,1017.1,57.7,1524.97,10.87,11.17,29,65.87,2017/8/9 19:00,1331.07,443.77,80.2,6.73,7,1.6,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,346.1,935.03,173.4,1384.63,13.77,14.1,28.37,69.17,2017/8/9 20:00,1648.43,554.93,95.5,6.83,7,0.9,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,354.3,905.5,194.2,1359.07,17.93,18.27,27.77,71.6,2017/8/9 21:00,2057.97,734.73,126.43,7.93,7,0.7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,371.9,833.77,268.57,1274.17,31.77,32.3,27,76.17,2017/8/9 22:00,3209.8,1297.8,225.83,15,7,0.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,367.47,842.83,322.03,1271,36.1,36.87,26.9,76.63,2017/8/9 23:00,3490.13,1474.1,255.37,16.47,7,0.7,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,367.4,811.67,392.7,1200.07,39.2,39.77,26.03,76.47,2017/8/10 0:00,3532.83,1556.53,281.17,16.07,7,0.7,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,368.3,760.63,437.43,1106.73,41.2,41.87,26,77.4,2017/8/10 1:00,3635.73,1624,297.17,16.6,7,0,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,389.47,708.03,512.4,1009.37,47.73,48.7,26,78.87,2017/8/10 2:00,4139.33,1889.93,354.2,17.77,7,0,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,393.57,710.33,528.47,1000.5,54.37,55.57,26,78.73,2017/8/10 3:00,4551.87,2126.63,404.9,24.13,7,0.3,3,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,397.3,703.37,521.23,1005.53,66.7,68.93,26.2,79.33,2017/8/10 4:00,5350.3,2553.1,503.07,32,7,0.7,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,390.5,771.23,455.1,1124.27,85.73,89.23,26,80.87,2017/8/10 5:00,6679.03,3268,670.27,44.07,7,0.8,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,403.33,759.73,407.67,1171.9,101.07,105,26,83.37,2017/8/10 6:00,7593.6,3775.17,791.2,52.17,7,0.3,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,408.17,754.5,498.67,1161.17,103.1,108.03,26,83.23,2017/8/10 7:00,7649.8,3831.43,824.73,57.7,2,0.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,437.03,778.87,507.83,1232.53,96.8,101.67,27,80.33,2017/8/10 8:00,7429.53,3634.23,755,50.37,2,1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,431.17,909.9,349.23,1455,90.33,94.63,28.63,76,2017/8/10 9:00,6951.77,3381.23,694.97,43.03,2,1.6,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
